datetime,date,time,city,state,country,shape,duration (seconds),duration (hours/min),comments,latitude,longitude,lighting_conditions
6/26/2007 22:30,2007-06-26,22:30,st. louis,mo,us,unknown,600,10 minutes,Another night&#44 another sighting over St. Louis&#44 Mo.,38.63,-90.2,night
6/26/2007 22:45,2007-06-26,22:45,burlington,ct,us,unknown,60,1 minute,object makes fishhook turn in connecticut sky,41.77,-72.96,night
6/26/2008 00:00,2008-06-26,00:00,long lake,ny,us,light,2,seconds,light in the sky,43.97,-74.42,night
6/26/2008 11:00,2008-06-26,11:00,northport,ny,us,formation,60,1 minute,series of  white lights over oak street,40.9,-73.34,daylight
6/26/2008 20:30,2008-06-26,20:30,texarkana,tx,us,other,180,3 minutes&#44 twice,I saw this object once before at night from the side and app. 1/2 mile away about 6 months ago&#44 but it was right over head this time (1,33.42,-94.05,night
6/26/2008 20:45,2008-06-26,20:45,waterbury,ct,us,sphere,600,5-10 min.,Four bright white sphere&#39s out of the north&#44 south&#44 east and west approximately the size of the full moon&#33,41.56,-73.05,night
6/26/2008 21:30,2008-06-26,21:30,cuchara,co,us,light,1800,30 minutes,Orange Light UFO while camping near Cuchara&#44 Colorado,37.38,-105.1,night
6/26/2008 23:24,2008-06-26,23:24,east brunswick,nj,us,light,3,about 3 seconds,Bright Blue Ball flying extremely fast over the night skies of Central New Jersey,40.43,-74.42,night
6/26/2008 23:30,2008-06-26,23:30,dix hills,ny,us,circle,2,a few seconds,The UFO had a light on the bottom and accelerated in a curved path out of sight.,40.8,-73.34,night
6/26/2009 01:30,2009-06-26,01:30,burlington,vt,us,circle,60,about 1 min.,Horizontal flaming metior going accross the sky.,44.48,-73.21,night
6/26/2009 03:10,2009-06-26,03:10,issaquah,wa,us,light,10,10 seconds,Golden light seen Issaquah WA,47.53,-122.03,night
6/26/2009 11:30,2009-06-26,11:30,san francisco,ca,us,fireball,1,less than a second,A flying ball of light faster than a comet near Mt. Tamalpais.,37.78,-122.42,daylight
6/26/2009 21:30,2009-06-26,21:30,atlanta,ga,us,circle,20,20 seconds,Piedmont Park: Circular UFO with Blue Lights&#33,33.75,-84.39,night
6/26/2009 22:30,2009-06-26,22:30,filley,ne,us,unknown,30,< 30 seconds,This object lit up like a miniature sun several miles across and then shot off into space.,40.29,-96.54,night
6/26/2009 24:00,2009-06-26,00:00,salem,oh,us,oval,45,45 seconds,2 oval orange objects parallel then converging then disappearing after 45-60 seconds,40.9,-80.86,night
6/26/2010 00:04,2010-06-26,00:04,greenville,in,us,other,180,3 min.,3 spoke UFO&#44 blue and white lights&#44 muted jet sound heard when floating directly overhead,38.37,-85.99,night
6/26/2010 00:04,2010-06-26,00:04,greenville,in,us,other,180,3 min.,Three spoke shaped craft with white lights in center and at spoke ends&#44 blue lights between white ones,38.37,-85.99,night
6/26/2010 00:05,2010-06-26,00:05,new albany,in,us,triangle,120,2 minutes,Clear sky&#44 full moon (behind me) three spoke object&#44 blue and white lights&#44 white changed intensity&#44&#44 soft jet sound,38.29,-85.82,night
6/26/2010 00:45,2010-06-26,00:45,scranton,pa,us,fireball,180,2-3 minutes,Giant ball of fire in the sky.,41.41,-75.66,night
6/26/2010 03:15,2010-06-26,03:15,appleton,wi,us,circle,300,5 min,A circular object from the sky fell to the ground with a loud wooshing sound.,44.26,-88.42,night
6/26/2010 05:05,2010-06-26,05:05,delta,mo,us,light,120,a couple minutes,Just a little after 5:00&#44 I was riding my four-wheeler down my yard to the barn to feed the horses and get ready for my rodeo. I looked,37.2,-89.74,night
6/26/2010 05:05,2010-06-26,05:05,ozark,ar,us,unknown,300,5 minutes,We observed a rapidly moving light in the morning that was only outshone by the moon and sun.,35.49,-93.83,night
6/26/2010 10:45,2010-06-26,10:45,republic,mo,us,light,600,10 min,Light in sky moving in different directions changing colors.,37.12,-93.48,daylight
6/26/2010 13:00,2010-06-26,13:00,decatur,il,us,rectangle,2,2 seconds,((HOAX??))  small and white,39.84,-88.95,daylight
6/26/2010 15:22,2010-06-26,15:22,batavia,il,us,sphere,300,5 min,Orb sited under cloud&#44disappears&#44 then a minute later see it falling out of the sky like a metorite&#44 jet chasing it.,41.85,-88.31,daylight
6/26/2010 15:22,2010-06-26,15:22,batavia,il,us,sphere,300,5 min,UFO CRASH OVER BATAVIA>,41.85,-88.31,daylight
6/26/2010 15:22,2010-06-26,15:22,batavia,il,us,sphere,300,5 minutes,sphere in sky.,41.85,-88.31,daylight
6/26/2010 16:55,2010-06-26,16:55,carlsbad,ca,us,disk,3,3 seconds,Shinny golden matalic disk/sauser shaped object seen for 2-3 secs....then disappeared&#33,33.16,-117.35,daylight
6/26/2010 19:22,2010-06-26,19:22,san diego,ca,us,oval,120,several minutes,June 26 San Diego north county 5 lights,32.72,-117.16,night
6/26/2010 20:45,2010-06-26,20:45,schuyler,va,us,other,30,30 sec,Shooting star like object&#44 that changes direction,37.79,-78.7,night
6/26/2010 21:30,2010-06-26,21:30,ballwin,mo,us,light,180,3 minutes,A low altitude slow moving extremely bright light.,38.6,-90.55,night
6/26/2010 21:45,2010-06-26,21:45,elysburg,pa,us,flash,600,>10 min,Several flashing blueish lights in a row&#44  lights remained for several minutes and were witnessed by many people,40.86,-76.55,night
6/26/2010 22:00,2010-06-26,22:00,cornelius,nc,us,fireball,600,10 minutes,Red fireballs moving slowly overhead then disappearing in Cornelius&#44 North Carolina.,35.49,-80.86,night
6/26/2010 22:00,2010-06-26,22:00,lake orion,mi,us,oval,90,90 seconds,Balloon shaped clear bubble with what appeared to be fire inside moving over the lake,42.78,-83.24,night
6/26/2010 22:00,2010-06-26,22:00,shelby twp,mi,,circle,45,45 seconds,1 red fireball and then 5 more at the same time&#44 moved towards us-stopped-then disappeared,42.67,-83.03,night
6/26/2010 22:00,2010-06-26,22:00,sikeston,mo,us,unknown,45,the last hour. still goin,Four lights all moving in their own circle meeting at the same point&#44 sikeston missouri,36.88,-89.59,night
6/26/2010 22:30,2010-06-26,22:30,st. joseph,mo,us,sphere,20,20 seconds,Three orange spheres float across sky,39.77,-94.85,night
6/26/2010 22:39,2010-06-26,22:39,seattle,wa,us,light,120,2 minutes,Strange orange light hovering in the sky seen during ISS visible overflight.,47.61,-122.33,night
6/26/2010 22:55,2010-06-26,22:55,saint john (canada),nb,ca,sphere,240,4 minutes,Strange sphere passing through night sky,45.27,-66.07,night
6/26/2010 23:00,2010-06-26,23:00,corby (uk/england),,gb,other,60,60 sec,Big orange stingray shape UFO in Northampton - United Kingdom,52.48,-0.67,night
6/26/2010 23:00,2010-06-26,23:00,pine ridge,sd,us,light,3600,1 hour,Pine Ridge&#44 South Dakota - Bright Orange Light&#44 June&#44 26th&#44 2010,43.03,-102.56,night
6/26/2010 23:30,2010-06-26,23:30,birmingham (uk/england),,gb,fireball,90,90 seconds,Circular orange fireball seen in the Northfield area of Birmingham&#44 UK at 11.30pm on Saturday 26th June 2010.,52.47,-1.92,night
6/26/2010 23:30,2010-06-26,23:30,budapest (hungary),,,rectangle,60,1min,big black silent rectangle with one yellow light,47.5,19.04,night
6/26/2010 23:30,2010-06-26,23:30,san pascual (philippines),,,light,900,15 mins?,nobody never seen this before so it was very strange to see something like this,40.88,-4.76,night
6/26/2011 03:15,2011-06-26,03:15,dayville,ct,us,changing,600,10 mins,Slow Moving shape shifting craft with glowing ring.,41.85,-71.89,night
6/26/2011 21:30,2011-06-26,21:30,highland park,nj,us,fireball,120,2 minutes,Orange fireballs in the sky,40.5,-74.42,night
6/26/2011 22:00,2011-06-26,22:00,dayton,oh,us,circle,300,5 minutes,Circular craft with lights around the entire parameter hung low and immobile in Dayton ohio,39.76,-84.19,night
6/26/2011 22:00,2011-06-26,22:00,fayetteville,nc,us,triangle,300,2-5 minutes,fayetteville nc 6-26-2011&#44 triangle ufo 10pm,35.05,-78.88,night
6/26/2011 22:00,2011-06-26,22:00,willits,ca,us,oval,120,2 minutes,Red&#44 orange&#44 gold slow-moving crafts appeared and vanished June 26&#44 2011 California.,39.41,-123.35,night
6/26/2011 22:33,2011-06-26,22:33,camp seph mack,pa,,circle,120,one hour plus,Solid multiple and blue red spheres moving at extreme speeds and heights.,41.2,-77.19,night
6/26/2011 23:00,2011-06-26,23:00,fort collins,co,us,light,60,1 min.,Big Star looking craft ....like a planet.  ((NUFORC Note:  Sighting of International Space Station?,40.59,-105.08,night
6/26/2011 23:00,2011-06-26,23:00,lebanon,or,us,circle,600,10 mins,It went across the sky.  It was orange&#44 high in the sky.  ((NUFORC Note:  We have requested more information.  PD)),44.54,-122.91,night
6/26/2011 23:30,2011-06-26,23:30,north babylon,ny,us,light,900,15 minutes,2 sperate sighting I will never forget&#33,40.72,-73.32,night
6/26/2012 00:00,2012-06-26,00:00,el paso,tx,us,circle,1200,20 minutes,Giant red circle&#44 shrinks into the sky.,31.76,-106.49,night
6/26/2012 00:01,2012-06-26,00:01,crofton,md,,light,7200,2+ hours,There are flashing and fast moving lights in the sky.,39.0,-76.69,night
6/26/2012 01:00,2012-06-26,01:00,dunedin,fl,us,cylinder,600,10 minutes,UFO Sighting on 6/26/2012 at 1:00am Intense Deep Bright Orange Intensifying Object Just Above Tree line on the West Coast of Fl.,28.02,-82.77,night
6/26/2012 01:00,2012-06-26,01:00,dunedin,fl,us,cylinder,600,10 minutes,Very Bright Chubby  Orange Glowing Cylender Object that intensified in color and sort of moved back &amp; forth.,28.02,-82.77,night
6/26/2012 05:00,2012-06-26,05:00,las cruces,nm,us,changing,3600,at least an hour,Lights appear and then rotate upwards into the sky.,32.31,-106.78,night
6/26/2012 05:30,2012-06-26,05:30,kingsport,tn,us,fireball,60,less than a minute,Soccer ball sized fireball travels horizontally over government property; then zig zags and disappears.,36.55,-82.56,night
6/26/2012 09:32,2012-06-26,09:32,mabank,tx,us,light,240,4 minutes,Large&#44 bright ultra white light traveling across the sky,32.37,-96.1,daylight
6/26/2012 10:00,2012-06-26,10:00,west des moines,ia,us,light,120,2 minutes,orange glowing object in clear black sky amazing speed,41.6,-93.61,daylight
6/26/2012 12:04,2012-06-26,12:04,charlotte,nc,us,light,240,4 minutes,Bright orange light a luminating  northwest from my home,35.23,-80.84,daylight
6/26/2012 16:45,2012-06-26,16:45,memphis,tn,us,cylinder,60,1 minute,Extremely reflective cylinder shaped object hovering then completely disappeared.,35.15,-90.05,daylight
6/26/2012 19:15,2012-06-26,19:15,henty (nsw)(australia),,au,triangle,30,00:30,Henty NSW Triangle 30 minute multi coloured flashing lights.,-37.67,141.52,night
6/26/2012 20:30,2012-06-26,20:30,maplewood,mo,us,cigar,60,1 min,Cigar-shaped object that hovered about a minute&#44 then it disappeared.,38.61,-90.32,night
6/26/2012 20:30,2012-06-26,20:30,moore,ok,us,fireball,60,1minute,fireball object in plain view&#44 CREAPY CIRCUMSTANCE..,35.34,-97.49,night
6/26/2012 21:30,2012-06-26,21:30,springtown,tx,us,light,60,1 minute,Glowing orange light hovering then moving slowly out of sight about 2 miles above the ground.,32.97,-97.68,night
6/26/2012 21:39,2012-06-26,21:39,trussville,al,us,oval,240,about 4 minutes,Very fast very large very bright ufo spotted over chalkville mtn rd trussville alabama 35235,33.62,-86.61,night
6/26/2012 22:00,2012-06-26,22:00,menominee,mi,us,diamond,25,25 secs,Orange fireball traveling parallel to horizon suddenly vanishes,45.11,-87.61,night
6/26/2012 22:35,2012-06-26,22:35,detroit,mi,us,light,30,30 seconds,I saw a very faint light traveling northward and it disappeared and then another appeared traveling southwards in opposite direction,42.33,-83.05,night
6/26/2012 23:00,2012-06-26,23:00,patrick county,va,,unknown,10,10 sec,No big deal but definatly unusual and out of place bright light with no movement.,36.69,-80.32,night
6/26/2012 23:10,2012-06-26,23:10,winnipeg (canada),mb,ca,fireball,180,3 minutes,7 orange orbs traveling silently across the sky - first 2 which disappeared and then followed by 5 more flying in formation.,49.88,-97.17,night
6/26/2012 23:25,2012-06-26,23:25,detroit,mi,us,diamond,180,3 minutes,I saw a bright blinking white light cross the sky low enough for me to see that it was diamond shaped,42.33,-83.05,night
6/26/2012 23:30,2012-06-26,23:30,fresno,ca,us,sphere,20,20 seconds,Object being chased by 2 fighter jets,36.75,-119.77,night
6/26/2012 23:45,2012-06-26,23:45,eldridge (towards; going north on utica ridge road),ia,us,triangle,300,5 minutes,Triangle UFO over farmhouse and trees on Utica Ridge Road&#44 towards Eldridge&#44 Iowa,41.66,-90.58,night
6/26/2013 00:00,2013-06-26,00:00,cinnaminson,nj,us,light,30,15-30 seconds,Bright light zig zags across the sky near Philadelphia,40.0,-74.99,night
6/26/2013 00:00,2013-06-26,00:00,escalon,ca,us,light,1200,20 minutes,6/25/13 about midnight.Looking out my window toward the south&#44 I saw what appeared to be two stars side by side.  These were much l,37.8,-121.0,night
6/26/2013 01:00,2013-06-26,01:00,dayton,oh,us,fireball,60,<1 minute,Orange glowing orb,39.76,-84.19,night
6/26/2013 04:00,2013-06-26,04:00,omaha,ne,us,light,20,20 seconds,A object at what i guess 30 thousand feet take a sharp turn then disappeared,41.26,-95.94,night
6/26/2013 13:20,2013-06-26,13:20,niles,il,us,cylinder,600,10 minutes,Black horizontal object  floating with low lying clouds over Niles&#44 IL,42.02,-87.8,daylight
6/26/2013 20:00,2013-06-26,20:00,portage,in,us,diamond,300,5 minutes,Cluster of reddish-orange diamond shaped lights in a diamond formation twinkle before completely disappearing in North West Indiana,41.58,-87.18,night
6/26/2013 21:15,2013-06-26,21:15,rock hill,sc,us,cone,420,7 minutes,Was driving down Charlotte Avenue to take my daughter by her house.  Saw an odd oblect in the sky.  I stopped in the middle of the road,34.92,-81.03,night
6/26/2013 21:30,2013-06-26,21:30,santa cruz,ca,us,light,6660,111 minutes,Bright White Light.  ((NUFORC Note:  Possibly a star??  PD)),36.97,-122.03,night
6/26/2013 21:35,2013-06-26,21:35,camborne (uk/england),,gb,light,60,1 minute,A large&#44 well-defined glowing light. Cornwall-UK.  ((NUFORC Note:  Report from amateur astronomer.  PD)),50.21,-5.29,night
6/26/2013 22:00,2013-06-26,22:00,crawley (uk/england),,gb,diamond,30,30 seconds,Fleet of stealthy dark squares without lights&#44 in formation and monitored by military helicopter,51.12,-0.18,night
6/26/2013 22:45,2013-06-26,22:45,london (canada),on,ca,fireball,600,10 minutes,Orange spheres (19) moving without sound over old north London (Ontario) seen by 2 people,42.98,-81.25,night
6/26/2013 23:00,2013-06-26,23:00,kanata (canada),on,ca,circle,60,? witnessed for about 1 m,Fireball in the Ottawa area night sky&#44 26JUN&#3913&#44 off toward East.,45.33,-75.9,night
6/26/2013 23:30,2013-06-26,23:30,mount albert (canada),on,,circle,120,2 minutes,Mount lbert..ontario canada 11:30..northern sky 2-3 minutes...tiny dot.. vey hi up... then to bright color.red orange.,44.14,-79.31,night
6/27/2007 03:00,2007-06-27,03:00,halifax (canada),ns,ca,cigar,480,8 min,neon green&#44 disappears and reappears,44.65,-63.6,night
6/27/2007 20:45,2007-06-27,20:45,jersey city,nj,us,other,600,10 minutes,Worm shaped object seen by at least 6 adults from Jersey City back yards,40.73,-74.08,night
6/27/2007 21:00,2007-06-27,21:00,hoboken,nj,us,changing,300,5 mins,Stick shaped UFO moving slowly at a very high altitude North East over Northern NJ,40.74,-74.03,night
6/27/2007 21:53,2007-06-27,21:53,gilroy,ca,us,light,180,3 mins,pulsing light  20-50 miles out from gilroy probably over saratoga or los gatos,37.01,-121.57,night
6/27/2007 22:00,2007-06-27,22:00,oak lawn,il,us,light,6,6 seconds,Green light moving toward 103rd st from 95th &amp; central - Moved for 6 seconds while I was on my cellphone I told my friend it was going,41.71,-87.76,night
6/27/2008 01:22,2008-06-27,01:22,hooks,tx,us,triangle,180,3 minutes,triangle light pattern heading North / North West near Hooks Texas,33.47,-94.29,night
6/27/2008 03:27,2008-06-27,03:27,waukesha,wi,us,other,180,1-3 min,I was sleeping when i started to dream that i was watching my self sleep i was loooking through some ones eyes as i watched my self sle,43.01,-88.23,night
6/27/2008 03:50,2008-06-27,03:50,elko,nv,us,light,600,10 minutes,((HOAX))  strange light in the night sky,40.83,-115.76,night
6/27/2008 08:00,2008-06-27,08:00,gardendale,al,us,disk,30,30 seconds,UFO seen above Gardendale Alabama while driving on the interstate into work at 8:00 am.,33.66,-86.81,daylight
6/27/2008 10:30,2008-06-27,10:30,new brunswick,nj,us,rectangle,10,10 sec,I saw a rectangular object or projection above the town of new brunswick nj,40.49,-74.45,daylight
6/27/2008 10:45,2008-06-27,10:45,san antonio,tx,us,other,60,1m,I was traveling I-10 west and saw a hovering object .  It appeared as if it was hovering between Fred Rd and DeZavala on I-10.,29.42,-98.49,daylight
6/27/2008 20:00,2008-06-27,20:00,boulder,co,us,flash,10,10 seconds,Light flash,40.02,-105.27,night
6/27/2008 21:30,2008-06-27,21:30,lake orion,mi,us,fireball,180,3 min,On a pontoon boat and witnessed the bright fireball type object low to the ground then dissappear into the sky,42.78,-83.24,night
6/27/2008 22:00,2008-06-27,22:00,camanche,tx,,,600,10 min.,As many as 6 bright lights darting up and down&#44 and then disappearing.,31.9,-98.6,night
6/27/2008 23:00,2008-06-27,23:00,cadott,wi,us,oval,420,5-7 minutes,Bright light appear and disappear several times&#44 moving very slow over Cadott&#44 Wisconsin,44.95,-91.15,night
6/27/2009 02:30,2009-06-27,02:30,juneau,ak,us,triangle,10,10 seconds,Triangular shaped craft with red lights seen lowering from the sky.,58.3,-134.42,night
6/27/2009 03:30,2009-06-27,03:30,mcconnells,sc,us,diamond,240,4 minutes,Strange white diamond shaped object about 20 ft acrosss travel directly overhead the car no sound then the object disappeared across th,34.87,-81.23,night
6/27/2009 04:12,2009-06-27,04:12,willamsburg/ottawa (between),ks,,egg,7,7 sec,egg/oval object moving rapidly throught the sky with a very bright light blinking,38.62,-95.27,night
6/27/2009 04:30,2009-06-27,04:30,fairborn,oh,us,triangle,300,5 minutes,Triangle craft over I-70 on June 27th&#44 and 4:30 AM&#44 near Fairborn&#44 OH,39.82,-84.02,night
6/27/2009 10:00,2009-06-27,10:00,carlsbad,ca,us,light,10,10 secs,I live in Carlsbad Ca.&#44in the last three weeks I see super bright egg shaped floating objects they move slow just floating&#44 they get re,33.16,-117.35,daylight
6/27/2009 17:00,2009-06-27,17:00,maple valley,wa,us,cylinder,900,15 minutes,Elongated object spotted over Maple Valley,47.41,-122.04,daylight
6/27/2009 20:00,2009-06-27,20:00,beaufort,sc,us,circle,3,2-3 seconds,Ball streaking through sky during fishing show (TV).,32.43,-80.67,night
6/27/2009 20:00,2009-06-27,20:00,interstate 5 (fresno/merced counties),ca,,disk,300,5 minutes,Four Saucers Above CA,37.49,-121.2,night
6/27/2009 20:50,2009-06-27,20:50,mountain center,ca,us,light,180,3 minute,Orange Light Disappears Above Me,33.7,-116.72,night
6/27/2009 21:15,2009-06-27,21:15,lexington,in,us,unknown,600,10 minutes,Contrail of short length&#44 abrupt begining and end in clear sky&#44 black smoke&#44 very small object separated from smoke trail&#44 no aparent m,38.65,-85.63,night
6/27/2009 21:15,2009-06-27,21:15,mesa,az,us,light,15,15 seconds,Bright light moving quickly across the sky that  suddenly expands to 20X it size and then shoot into outer space.,33.42,-111.82,night
6/27/2009 21:20,2009-06-27,21:20,monterey park / los angeles,ca,,unknown,30,about 30 seconds,Dark&#44 swift object in night sky appears twice&#44 1st time curves in movement&#44 freezes&#44 then vanishes ; 2nd time speeds across night sky,34.06,-118.12,night
6/27/2009 21:30,2009-06-27,21:30,philadelphia (penn&#39s landing),pa,us,formation,60,1 minute,UFO seen during June 27th fireworks at Penn&#39s Landing,39.95,-75.16,night
6/27/2009 21:45,2009-06-27,21:45,walton-on-thames&#44 surrey (uk/england),,,fireball,600,10 mins,Very bright  large fireball hovered low&#44 slowly went up above moon&#44 light went out and grey object  went slowly out of site.,51.39,-0.42,night
6/27/2009 23:00,2009-06-27,23:00,stoke-on-trent (uk/england),,gb,circle,30,0:30,orange glow in distance appearing and disappearing,53.0,-2.18,night
6/27/2010 00:00,2010-06-27,00:00,basingstoke (uk/england),,gb,fireball,40,40seconds,bright red fireball flew across the sky at high speed,51.27,-1.08,night
6/27/2010 00:00,2010-06-27,00:00,hat creek,ca,us,diamond,15,10-15 seconds,Two sightings of the same object  within 22 hours of each other in Northern California,40.83,-121.51,night
6/27/2010 04:40,2010-06-27,04:40,summerville,sc,us,triangle,300,5 minutes,Charleston Area UFO June 27&#44 2010.,33.02,-80.18,night
6/27/2010 12:00,2010-06-27,12:00,zionsville,in,us,changing,900,15 minutes,30 red balls seen twice,39.95,-86.26,daylight
6/27/2010 16:45,2010-06-27,16:45,plano,tx,us,light,1800,30 minutes for two events,Red-Gold Orb over Plano&#44Texas.,33.02,-96.7,daylight
6/27/2010 22:05,2010-06-27,22:05,east norriton,pa,us,triangle,30,30 seconds,triange lights seen accelerating westbound from east norriton,40.15,-75.34,night
6/27/2010 22:15,2010-06-27,22:15,hertfordshire (uk/england),,gb,oval,300,5mins,shocked but i really saw tthem,51.83,-0.25,night
6/27/2010 22:35,2010-06-27,22:35,western springs,il,us,circle,120,2 minutes,Flashing bright lights&#44 cirular clockwise movement going straight.,41.81,-87.9,night
6/27/2010 22:45,2010-06-27,22:45,hiller&oslash;d (denmark),,,oval,60,1 min,2 lights over Hiller&oslash;d Denmark,55.93,12.3,night
6/27/2010 23:12,2010-06-27,23:12,monterey,ca,us,light,1200,20 min.,Two brilliant blue and green lights that were observed for about 15 mins. that moved in an erratic fashion independent of each other.,36.6,-121.89,night
6/27/2011 19:00,2011-06-27,19:00,hampton,va,us,other,600,10 minutes,I saw a fleet of UFOs,37.03,-76.35,night
6/27/2011 19:00,2011-06-27,19:00,hampton,va,us,unknown,600,10 minutes,The date I am not sure of but it was approximately the date I entered.  I was standing out on the back deck of my parents&#39 home and not,37.03,-76.35,night
6/27/2011 20:10,2011-06-27,20:10,milwaukee,wi,us,light,420,7 minutes,2 light colored objects turning color and traveling at rapid rates and turning red and dissapearing.,43.04,-87.91,night
6/27/2011 22:00,2011-06-27,22:00,antioch,il,us,triangle,2,a few seconds,((HOAX??))  A lighted boomerang shaped object in the sky.,42.48,-88.1,night
6/27/2011 22:37,2011-06-27,22:37,stamford,ct,us,light,120,2 minutes,Ice Blue - White Lights over Stamford&#44 CT,41.05,-73.54,night
6/27/2011 23:08,2011-06-27,23:08,pfafftown,nc,,oval,40,40 seconds,It was a very bright oval craft that made no noise and moved quickly.,36.15,-80.36,night
6/27/2011 23:45,2011-06-27,23:45,heby (sweden),,,teardrop,20,20 sec,Light bulb shaped&#44 very bright&#44 soundless object,59.94,16.86,night
6/27/2012 02:00,2012-06-27,02:00,minneapolis,mn,us,unknown,600,10 minutes,Objects Generating Intense Burst Of Light And Disapear,44.98,-93.26,night
6/27/2012 02:00,2012-06-27,02:00,prescott national forest,az,,circle,3,3 seconds,It was a large ball of bright white light that flew below the tree line north of Mingus Mountain Campground from west to east.,34.58,-112.57,night
6/27/2012 02:15,2012-06-27,02:15,los banos,ca,us,triangle,300,5 minutes,Triangular UFO sighted near Los Banos on Hwy 5 in CA on 6/27/12 at 2:15AM,37.06,-120.85,night
6/27/2012 02:15,2012-06-27,02:15,seattle,wa,us,egg,900,15 minutes,lights started appearing out of nowhere.,47.61,-122.33,night
6/27/2012 03:25,2012-06-27,03:25,monterey,ca,us,cylinder,180,2-3 min.,two lights with a glow around them twenty feet in front of a car,36.6,-121.89,night
6/27/2012 10:00,2012-06-27,10:00,las vegas,nv,us,cigar,900,15 minutes,((HOAX)) Luminescent cigar shaped unidentified flying object seen flying low over Las Vegas in daytime followed by mil. helicopters.,36.17,-115.14,daylight
6/27/2012 13:00,2012-06-27,13:00,bethany beach,de,us,sphere,5400,1.5 hours,Hovering double sphere shape bright metalic craft just under the cloud ceiling on Delaware shore,38.54,-75.06,daylight
6/27/2012 13:00,2012-06-27,13:00,dixon,il,us,other,120,2 minurtes,Circular grouping of white dots in the daytime sky didnt move but would slowly disapear,41.84,-89.48,daylight
6/27/2012 17:30,2012-06-27,17:30,detroit,mi,us,oval,10,10 seconds,AMAZING DAY OVAL UFO,42.33,-83.05,daylight
6/27/2012 18:00,2012-06-27,18:00,san leandro,ca,us,disk,900,15 minutes,Two flat disk shaped long objects hovering in sky,37.72,-122.16,night
6/27/2012 20:00,2012-06-27,20:00,federalsburg,md,us,,30,:30,This is a probable ufo abduction involving two adult females and one toddler,38.69,-75.77,night
6/27/2012 21:00,2012-06-27,21:00,albuquerque,nm,us,other,60,~1 minute,White flashing fading light in the sky,35.08,-106.65,night
6/27/2012 21:00,2012-06-27,21:00,o&#39fallon,mo,us,circle,180,3 minutes,Glowing orange flying object with black haze surrounding it.,38.81,-90.7,night
6/27/2012 21:00,2012-06-27,21:00,parkton,nc,us,light,7200,2 hours,Orange ball of light,34.9,-79.01,night
6/27/2012 21:50,2012-06-27,21:50,sault ste marie (canada),on,,circle,240,4 minutes,Orange lights pass the moon,46.52,-84.35,night
6/27/2012 22:00,2012-06-27,22:00,mays landing,nj,us,sphere,60,1 minute,close encounter with blue sphere of light,39.45,-74.73,night
6/27/2012 22:01,2012-06-27,22:01,parkville,md,us,triangle,10800,3 hrs,I&#39m confident all these were not the space station and I am confident these were not airplanes.,39.38,-76.54,night
6/27/2012 22:04,2012-06-27,22:04,brunswick,oh,us,sphere,180,2-3 min.,Bright and orange&#44 sphere-like object&#44 that appeared to increase in size but froze for 2min&#44 then faded and eventually disappeared.,41.24,-81.84,night
6/27/2012 22:05,2012-06-27,22:05,shelby twp,mi,,circle,120,2 minutes,Orange &amp; Reddish fireball &#44 22:05,42.67,-83.03,night
6/27/2012 22:15,2012-06-27,22:15,costa mesa,ca,us,light,900,15 min,4 Red UFO&#39s drift over John Wayne Aiport,33.64,-117.92,night
6/27/2012 22:23,2012-06-27,22:23,gila bend,az,us,fireball,600,10 minutes,stationary fireballs seen in sky south of interstate 8 and west of Gila Bend about 20min,32.95,-112.72,night
6/27/2012 22:30,2012-06-27,22:30,seattle,wa,us,circle,240,4 minutes,SW sky. right of the half moon about 5 fingers as you hold your hand up to the sky. A bright orange ball moving right to left fairly sl,47.61,-122.33,night
6/27/2012 22:45,2012-06-27,22:45,hamburg,pa,us,unknown,600,10 minutes,3 steady white lights with flashing red and green lights over Berks County&#44 Pa.,40.56,-75.98,night
6/27/2012 23:00,2012-06-27,23:00,parma,oh,us,fireball,180,3 minutes,Red/orange ball of fire rising up then shooting across sky,41.4,-81.72,night
6/27/2012 23:00,2012-06-27,23:00,rocklin,ca,us,light,1800,30 minutes,Flashing Red Llight Over Rocklin&#44 Ca,38.79,-121.23,night
6/27/2012 23:00,2012-06-27,23:00,show low,az,us,light,1800,30 minutes,Brightly lit object moves erraticly through Eastern Arizona sky.,34.25,-110.03,night
6/27/2012 23:00,2012-06-27,23:00,walton,wv,us,light,10,10 sec,Circle of light flashed five times and took off and dissapeared,38.64,-81.4,night
6/27/2012 23:30,2012-06-27,23:30,iowa city,ia,us,fireball,300,~5 min,Hovering fireball north of Iowa City,41.66,-91.53,night
6/27/2012 23:42,2012-06-27,23:42,tulsa,ok,us,formation,360,6 minutes,Flashing lights in formation moving west to east over a 6 minute period in Tulsa OK,36.15,-95.99,night
6/27/2013 11:00,2013-06-27,11:00,longmont,co,us,changing,600,10 minutes,7 bright&#44 white round UFOs seen over Longmont&#44 CO on 6/27/13,40.17,-105.1,daylight
6/27/2013 20:30,2013-06-27,20:30,clearwater,fl,us,circle,1800,30 minutes,Throbbing multicolored light witnessed over Clearwater Beach.,27.97,-82.8,night
6/27/2013 21:20,2013-06-27,21:20,clearwater,fl,us,triangle,120,2 minutes,I think I saw the TR-3B/Aurora aircraft tonight&#8230;,27.97,-82.8,night
6/27/2013 21:30,2013-06-27,21:30,buckeye,az,us,light,1380,23:00,Orange/Amber Orb of Light.,33.37,-112.58,night
