datetime,date,time,city,state,country,shape,duration (seconds),duration (hours/min),comments,latitude,longitude,lighting_conditions
12/24/2013 19:03,2013-12-24,19:03,clinton twp,mi,,triangle,50,50 seconds,Wide triangle shap light aray.,42.59,-82.92,night
12/24/2013 19:11,2013-12-24,19:11,riverdale,ut,us,flash,2,1-2 seconds,Reddish/orange flash of light.,41.18,-112.0,night
12/24/2013 19:15,2013-12-24,19:15,montpelier,vt,us,cylinder,360,4-6 minutes,I saw what I initially believed to be a bright star&#44 but quickly noticed it was much too bright and more importantly&#44 bright orange.,44.26,-72.58,night
12/24/2013 19:25,2013-12-24,19:25,glendale,az,us,formation,600,10 minutes,Red lights in formation.,33.54,-112.19,night
12/24/2013 19:35,2013-12-24,19:35,appleton,wi,us,sphere,240,4 minutes,Three of us saw eight illuminated orbs hovering near us in a moving vehicle for a few minutes.,44.26,-88.42,night
12/24/2013 19:45,2013-12-24,19:45,boise,id,us,circle,600,10 minutes,4&#44 red&#44 orenge&#44 lights&#44 in&#44 the&#44 sky.,43.61,-116.2,night
12/24/2013 20:15,2013-12-24,20:15,pullman,wa,us,circle,300,5 minutes,Orange orb.,46.73,-117.18,night
12/24/2013 20:30,2013-12-24,20:30,kewaskum,wi,us,formation,300,5 minutes,I saw 5 orange-red lights traveling in a line from S to N at about the speed of an airplane&#44 though completely silent.,43.52,-88.23,night
12/24/2013 20:40,2013-12-24,20:40,seattle,wa,us,sphere,240,4 minutes,Orange spheres/orbs over Seattle.,47.61,-122.33,night
12/24/2013 20:45,2013-12-24,20:45,greensboro,nc,us,sphere,60,~1 minute,Multiple lights seen in diamond-shaped formation.,36.07,-79.79,night
12/24/2013 20:50,2013-12-24,20:50,selinsgrove,pa,us,light,60,1 minute,Very small but bright (equal in luminosity to polaris) red/orange flickering light&#44 appeared to resemble a burning out solid rocket.,40.8,-76.86,night
12/24/2013 21:00,2013-12-24,21:00,athena,or,us,cross,1800,30 minutes,THERE&#39S SHIPS UP THERE.,45.81,-118.49,night
12/24/2013 21:00,2013-12-24,21:00,boise,id,us,sphere,300,5 minutes,Bright red light dropped a flashing red orb or light,43.61,-116.2,night
12/24/2013 21:00,2013-12-24,21:00,flint,mi,us,light,300,5 minutes,White/orange light hovers then drops out of sight from an extreme altitude by flint mi.,43.01,-83.69,night
12/24/2013 21:00,2013-12-24,21:00,yuma,az,us,cross,300,3-5 minutes,Lone star-shaped ufo sighted over Yuma&#44 Az on Christmas Eve&#44 2013.,32.73,-114.62,night
12/24/2013 21:10,2013-12-24,21:10,bristol,ct,us,diamond,180,3 minutea,orange lights over rt. 69 Bristol.,41.67,-72.95,night
12/24/2013 21:15,2013-12-24,21:15,albuquerque,nm,us,changing,60,1 minute,Saw a kite-life UFO floating through the sky on Christmas Eve.,35.08,-106.65,night
12/24/2013 21:15,2013-12-24,21:15,rutland,ma,us,circle,600,10 minutes,Unexplained saucerlike aircrafts in Massachusetts,42.37,-71.95,night
12/24/2013 21:20,2013-12-24,21:20,american fork,ut,us,light,120,2 minutes,Large red and orange light in Utah&#39s western sky,40.38,-111.8,night
12/24/2013 21:30,2013-12-24,21:30,albuquerque,nm,us,cone,1800,30 minutes,Christmas Eve 2013 headed South leaving Albuquerque&#44 saw a craft that looked like a spinning top with rings spinning around it&#44,35.08,-106.65,night
12/24/2013 21:30,2013-12-24,21:30,crestview,fl,us,sphere,120,2:00,Round orange red base sphere silent about 30 feet diameter light was lumenated from object no single light NAV type.,30.76,-86.57,night
12/24/2013 21:30,2013-12-24,21:30,lynn,ma,us,formation,300,5 minutes,Four orange/red spheres in rotating formation.,42.47,-70.95,night
12/24/2013 21:30,2013-12-24,21:30,monterrey (mexico),,,fireball,600,10 minutes,Red and Yellow Flashing Object Moving Very slowly and Some other 4 with the same Shape Flying like in Formation,25.69,-100.32,night
12/24/2013 21:30,2013-12-24,21:30,tijuana (mexico),,,triangle,300,~5 minutes,Huge triangle shaped craft over Tijuana.,32.51,-117.04,night
12/24/2013 22:00,2013-12-24,22:00,post falls,id,us,circle,600,10 minutes,3 orange balls moving silently across the sky&#44 and changing direction.,47.72,-116.95,night
12/24/2013 22:00,2013-12-24,22:00,spring,tx,us,unknown,120,2 minutes,Approx. 10 amber colored objects flying in formation in a clear night sky.,30.08,-95.42,night
12/24/2013 22:15,2013-12-24,22:15,garden grove,ca,us,teardrop,300,5 minutes,Two white teardrop lights drop or were propelled from an orangish red sphere southwest of Garden Grove&#44 California.,33.77,-117.94,night
12/24/2013 22:15,2013-12-24,22:15,jacksonville,fl,us,circle,90,90 seconds,Bright red flashing moving slow from NNW to the SSE,30.33,-81.66,night
12/24/2013 22:15,2013-12-24,22:15,new orleans,la,us,sphere,180,3 minutes,Three dull orange spheres flying silently in succession.,29.95,-90.08,night
12/24/2013 22:30,2013-12-24,22:30,covington,la,us,circle,600,10 minutes,Low flying bright orange circular appearing objects in the sky.,30.48,-90.1,night
12/24/2013 23:00,2013-12-24,23:00,rapid city,sd,us,cylinder,2400,40 minutes,Flying something&#39s?,44.08,-103.23,night
12/24/2013 23:00,2013-12-24,23:00,valrico,fl,us,light,600,10 minutes,Strange group of lights over Lithia&#44 Florida.,27.95,-82.26,night
12/24/2013 23:15,2013-12-24,23:15,stellenbosch (south africa),,,light,300,5 minutes,Orange-red light in sky&#44 Stellenbosch&#44 South Africa.,-33.93,18.86,night
12/24/2013 23:20,2013-12-24,23:20,slidell,la,us,light,1500,25 minutes,Confirmed 9 orange separate lights.,30.28,-89.78,night
12/24/2013 23:25,2013-12-24,23:25,mesa,az,us,unknown,300,5 minutes,3 orange lights lined up&#44 went to grab my phone came back and they were gone.,33.42,-111.82,night
12/24/2013 23:35,2013-12-24,23:35,vero beach,fl,us,fireball,20,20 seconds,Fireball in the night sky,27.64,-80.4,night
12/24/2013 23:40,2013-12-24,23:40,san diego,ca,us,circle,1200,20 minutes,Slow low movng then rise&#44 hover. south west sky over ocean.,32.72,-117.16,night
12/24/2013 24:00,2013-12-24,00:00,austintown,oh,us,triangle,300,5 minutes,Red Lights.,41.1,-80.76,night
12/25/2007 00:00,2007-12-25,00:00,mendham,nj,us,triangle,2400,40 minutes,9 UFO&#39s seen over a hill in Mendham&#44 NJ. 500 Lights On Object0: Yes,40.78,-74.6,night
12/25/2007 00:00,2007-12-25,00:00,wangaratta (australia),,au,light,60,1 minute,Three in formation,-36.36,146.32,night
12/25/2007 19:00,2007-12-25,19:00,pensacola,fl,us,light,120,2 minutes,Blinking red light,30.42,-87.22,night
12/25/2007 20:00,2007-12-25,20:00,cut off,la,us,circle,180,3 minutes...,Christmas night&#44 Cut Off&#44  Louisiana had a extra special christmas gift that night.,29.54,-90.34,night
12/25/2007 22:50,2007-12-25,22:50,chicago,il,us,triangle,10,10 seconds,One large triangular shaped object&#44 seen by two children from an apt building kitchen window facing east&#44 comming from the direction of,41.85,-87.65,night
12/25/2007 23:15,2007-12-25,23:15,burbank,ca,us,unknown,180,3 minutes,3 incredibly bright amber lights seen over Burbank&#44CA on Christmas night 2007.,34.18,-118.31,night
12/25/2008 00:30,2008-12-25,00:30,earl shilton (uk/england),,,fireball,60,1 minute,Brilliant light in sky with smaller light separating and descending to the ground.,52.57,-1.32,night
12/25/2008 01:00,2008-12-25,01:00,paintsville,ky,us,fireball,2,2seconds,red hot fire ball with long tail in kentucky-Christmas2008,37.81,-82.81,night
12/25/2008 03:46,2008-12-25,03:46,melbourne,vt,,formation,300,5 mins each sighting,in my oppinion large object was under attack also spotted space junk one flash of orange light took off like commet,43.04,-72.81,night
12/25/2008 04:45,2008-12-25,04:45,bury st edmunds,,,other,300,5mins,three&#44 craft&#44 silent&#44,52.24,0.72,night
12/25/2008 05:54,2008-12-25,05:54,bremerton,wa,us,fireball,60,1minute,This was no aircraft,47.57,-122.63,night
12/25/2008 05:55,2008-12-25,05:55,bremerton,wa,us,fireball,10,10seconds,These were not man made objects&#33&#33&#33,47.57,-122.63,night
12/25/2008 11:00,2008-12-25,11:00,woodlyn,pa,us,circle,3,3 sec,Thought it was a shooting star but it was way too low to be one,39.87,-75.34,daylight
12/25/2008 12:15,2008-12-25,12:15,uk/england,,,other,20,20 seconds,A flat black 3-5 sided ufo near Winter Hill,52.36,-1.17,daylight
12/25/2008 17:55,2008-12-25,17:55,wednesbury,,,sphere,600,10mins,2 round orange coloured spheres dancing in sky&#44then 1 stopped and the other appeared to move arounf it.lost sight when cloud came over.,52.55,-2.02,daylight
12/25/2008 18:00,2008-12-25,18:00,austin,tx,us,disk,60,1 minute,over austin flying,30.27,-97.74,night
12/25/2008 18:15,2008-12-25,18:15,london (uk/england),,gb,light,120,2 minutes,3 lights&#44 orange and red travelling across Londons night sky.,51.51,-0.09,night
12/25/2008 19:10,2008-12-25,19:10,midgham (uk/england),,gb,other,120,2 minutes,Deep orange sphere travelling west then north west&#44 picture taken. 6x witness.,51.4,-1.2,night
12/25/2008 19:45,2008-12-25,19:45,erie,co,us,circle,120,2 minutes,Bright light has been in the sky for 2 months&#44 noticed it moved position&#44 then it took off.,40.05,-105.05,night
12/25/2008 19:45,2008-12-25,19:45,taunton (uk/england),,gb,oval,120,2 minutes,Glowing Oval Object In The UK Night Sky,51.02,-3.1,night
12/25/2008 20:00,2008-12-25,20:00,sarasota,fl,us,fireball,300,4-5 minutes,Two light objects sighted flying south off the west coast of Sarasota&#44 FL,27.34,-82.53,night
12/25/2008 20:00,2008-12-25,20:00,st. andrews (uk/scotland),,gb,light,240,3 - 4 min,Two bright lights in Fife,56.33,-2.78,night
12/25/2008 20:45,2008-12-25,20:45,south burlington,vt,us,light,1800,30 minutes,flashing light in sky.  ((NUFORC Note:  Possible sighting of Sirius?  PD)),44.47,-73.17,night
12/25/2009 00:30,2009-12-25,00:30,seabrook,tx,us,unknown,5,5 seconds,A rather large yellow laser beam tracked from 20 feet behind my truck over my truck and down the hood.,29.56,-95.03,night
12/25/2009 16:25,2009-12-25,16:25,kelso,wa,us,sphere,180,3 min,Saw an orange object flying low silently from the west going north. Appeared for about 3 minutes then just disappeared.,46.15,-122.91,daylight
12/25/2009 17:30,2009-12-25,17:30,birmingham (uk/england),,gb,triangle,120,1 -2 mins,3 orange/yellow lights in triangle formation slowly moveing in triangle formation over bhx airport .the lights slightly flickerd then t,52.47,-1.92,daylight
12/25/2009 19:46,2009-12-25,19:46,cleburne,tx,us,triangle,300,4 to 5 minutes,Huge&#44 silent aircraft seen under 500 feet Xmas night by trained observer for 4 to 5 minutes,32.35,-97.39,night
12/25/2009 20:30,2009-12-25,20:30,nanaimo (canada),bc,ca,triangle,1200,20 minutes,4 orange/red balls fairly low in sky&#44 3 in shape of triangle&#44 1 floated through middle,49.15,-123.92,night
12/25/2010 12:01,2010-12-25,12:01,lynn,ma,us,unknown,480,7 or 8 mins,5 bright orange lights disappeared in mid air,42.47,-70.95,daylight
12/25/2010 17:35,2010-12-25,17:35,rockport,ma,us,unknown,60,1 min.,Looked like a satelite&#44 blue in color&#44 speed was regular then slowed down&#44 zig zagged changing colors&#44(don&#39t remember the colors exactl,42.66,-70.62,daylight
12/25/2010 18:50,2010-12-25,18:50,coventry (uk/england),,gb,light,5,4-5 seconds originally,Incredibly bright Golden Light interrupts Xmas dinner,52.42,-1.55,night
12/25/2010 19:00,2010-12-25,19:00,edmonds,wa,us,sphere,180,3 minutes,At approximately 7:50pm PST my family and I witness 10 to 12 spherical orange/yellow objects traversing the western sky over Puget Soun,47.81,-122.38,night
12/25/2010 19:40,2010-12-25,19:40,edmonds,wa,us,light,1200,20 mins,Likely explanation for 12/25/10 Edmonds WA sighting,47.81,-122.38,night
12/25/2010 20:00,2010-12-25,20:00,glasgow (uk/scotland),,gb,sphere,3600,1 hour,UFO&#39s in formation over southside of glasgow&#44 proceeded to return over the course of a few weeks.,55.83,-4.25,night
12/25/2010 20:00,2010-12-25,20:00,nottingham (uk/england),,gb,circle,180,180 seconds,We saw UFO&#39s for 3 to 4 mins we saw&#44 5 Orange Lights&#44 traveling South East in formation of a triangle. No Sound&#33,52.97,-1.17,night
12/25/2010 21:00,2010-12-25,21:00,paihia (new zealand),,,fireball,240,4 minutes,Fast moving bright firey light&#44 slowed then disappeared rapidly into atmosphere,-35.28,174.09,night
12/25/2010 21:15,2010-12-25,21:15,hudson (canada),qc,ca,light,240,4minutes,2 Red orbs; 16 witnesses&#44 Christmas night 2010&#44 Hudson&#44 Quebec,45.45,-74.15,night
12/25/2010 21:45,2010-12-25,21:45,maroochydore (queensland) (australia),dc,au,diamond,300,5 mins,At first I saw these two bright lights come up over the horizon from behind my house roof. I shouted out to my partner to come check it,-26.66,153.1,night
12/25/2010 22:00,2010-12-25,22:00,southampton,ny,us,light,120,2 minutes,Spotted 3 red lights (UFOs) over Southampton&#44 NY,40.88,-72.39,night
12/25/2010 22:14,2010-12-25,22:14,vanderbijlpark (south africa),,,triangle,10,10 seconds,Brownish Colour with 2 lights,-26.7,27.84,night
12/25/2011 00:15,2011-12-25,00:15,rogers,ar,us,light,120,2 minutes,Sighting from near Pinnacle Hills Mall in Rogers&#44 Ark. &#160;Four orange lights hovering off to our west&#44 southwest&#44 near Northwest Arkansas,36.33,-94.12,night
12/25/2011 02:00,2011-12-25,02:00,eden prairie,mn,us,other,3,2-3 seconds,Comet-like object flying across sky,44.85,-93.47,night
12/25/2011 04:54,2011-12-25,04:54,albany/peacan city,ga,,other,2,2 seconds,I could only see it in the flash of the lightening.,31.54,-84.09,night
12/25/2011 07:22,2011-12-25,07:22,west jordan,ut,us,fireball,300,5 minutes,Red Horizontal Lights in the Sky,40.5,-111.95,daylight
12/25/2011 07:30,2011-12-25,07:30,upper darby,pa,us,unknown,27,27 seconds,Orange glowing light unidenified flying object,39.93,-75.27,daylight
12/25/2011 16:45,2011-12-25,16:45,heathsville,va,us,sphere,30,30 seconds,Silent orange glowing ball seen in sky over heathsville,37.92,-76.47,daylight
12/25/2011 17:30,2011-12-25,17:30,prior lake,mn,us,light,240,3-4 minutes,Two red lights over Prior Lake&#44 MN,44.71,-93.42,daylight
12/25/2011 18:00,2011-12-25,18:00,washougal,wa,us,unknown,420,7 minutes,Bright red light with yellow/orange lights fading in and out as if rotating around red light,45.58,-122.35,night
12/25/2011 18:15,2011-12-25,18:15,defiance,mo,us,circle,90,1.5 minutes,Took my dogs out to go to the bathroom&#44 neighbors pointed out 10-15 circular orbs hovering vertically of one another.,38.66,-90.82,night
12/25/2011 18:15,2011-12-25,18:15,pompano beach,fl,us,circle,120,2 minutes,LARGE BRIGHT ORANGE OBJECT.  ((NUFORC Note:  Report from 16&#44000-hour pilot.  PD)),26.24,-80.12,night
12/25/2011 18:30,2011-12-25,18:30,bhubaneswar (india),,,fireball,2400,40 mins,Orange fiery ball in the sky,20.3,85.82,night
12/25/2011 18:45,2011-12-25,18:45,west jordan,ut,us,light,2400,30-40 minutes,Bright stationary light above Oquirrh mountains &#8211; seen for 30-40 minutes,40.5,-111.95,night
12/25/2011 19:00,2011-12-25,19:00,knoxville,tn,us,sphere,600,10 min.,7 orange orbs flew across the sky one at a time in the same path&#44 appeared out of nowhere&#44 and faded away.,35.96,-83.92,night
12/25/2011 19:30,2011-12-25,19:30,bradenton,fl,us,triangle,1800,30 minutes,Bright orange triangle shaped lights over Bradenton&#44 Florida,27.5,-82.58,night
12/25/2011 19:30,2011-12-25,19:30,holbrook,ny,us,light,600,10 minutes,Four Yellow/ golden lights alligned perfectly in the sky. None were moving except for one.,40.81,-73.08,night
12/25/2011 19:55,2011-12-25,19:55,burlington,wa,us,triangle,600,10 minutes,Triangle fire-like ball over Burlington,48.48,-122.32,night
12/25/2011 20:00,2011-12-25,20:00,charleston,wv,us,circle,3600,over 1 hour,Very bright circular object hovering over the town of Charleston&#44 WV on Xmas night&#33  ((NUFORC Note:  Star or planet??  PD)),38.35,-81.63,night
12/25/2011 20:00,2011-12-25,20:00,hanover,ma,us,circle,3600,1/2 hour,More than 30 orange lights in Massachusetts,42.11,-70.81,night
12/25/2011 20:30,2011-12-25,20:30,delray beach,fl,us,fireball,600,8 - 10 min,Wife and I saw 6 flare like objects take off from north and proceed west.  ((NUFORC Note:  Witness is former USMC.  PD)),26.46,-80.07,night
12/25/2011 20:30,2011-12-25,20:30,winter garden,fl,us,triangle,90,1:30,Very Large Triangle shaped object with multiple colored lights.  I ran to get my wife and kid they saw the lights but did not see the s,28.56,-81.59,night
12/25/2011 21:00,2011-12-25,21:00,cedar rapids,ia,us,fireball,50,40-50 seconds,I saw a large fireball pass over my house at about 1000 feet --no noise&#44 traveling about 15mph.,42.01,-91.64,night
12/25/2011 21:00,2011-12-25,21:00,helena,mt,us,fireball,120,2 minutes,Orange ball in the night sky,46.59,-112.04,night
